customer_id,supplied_at,volume,size
2771.0,2022-03-10 11:48:00,153.9,904
2771.0,2022-03-17 09:10:00,192.2,904
2781.0,2020-11-13 15:11:00,303.5,904
2781.0,2020-12-01 14:23:00,385.6,904
2781.0,2020-12-14 16:25:00,370.8,904
2781.0,2020-12-21 13:13:00,643.4,904
2781.0,2020-12-28 13:54:00,230.8,904
2781.0,2021-01-05 17:19:00,739.3,904
2781.0,2021-01-12 18:18:00,491.9,904
2781.0,2021-01-19 16:36:00,665.4,904
2781.0,2021-01-25 10:40:00,339.4,904
2781.0,2021-02-01 11:18:00,422.4,904
2781.0,2021-02-08 11:50:00,360.7,904
2781.0,2021-02-15 16:10:00,379.9,904
2781.0,2021-02-22 10:33:00,352.8,904
2781.0,2021-03-02 12:54:00,697.4,904
2781.0,2021-03-08 15:02:00,263.1,904
2781.0,2021-03-16 14:15:00,155.4,904
2781.0,2021-03-24 10:08:00,143.5,904
2781.0,2021-04-16 14:37:00,319.0,904
2781.0,2021-11-17 14:38:00,316.0,904
2781.0,2021-12-06 13:46:00,420.2,904
2781.0,2021-12-15 13:02:00,200.5,904
2781.0,2021-12-21 12:21:00,339.4,904
2781.0,2021-12-28 14:11:00,486.6,904
2781.0,2022-01-05 16:19:00,1079.8,904
2781.0,2022-01-11 09:57:00,261.4,904
2781.0,2022-01-18 12:32:00,1092.0,904
2781.0,2022-01-24 12:59:00,389.9,904
2781.0,2022-01-31 12:28:00,494.9,904
2781.0,2022-02-08 12:05:00,919.3,904
2781.0,2022-02-14 15:56:00,183.1,904
2781.0,2022-02-22 15:16:00,904.2,904
2781.0,2022-03-04 10:00:00,664.1,904
2781.0,2022-03-10 11:36:00,130.5,904
2781.0,2022-03-17 09:05:00,174.3,904
3291.0,2020-11-11 09:22:00,246.8,446
3291.0,2020-11-23 11:21:00,203.0,446
3291.0,2020-12-02 13:48:00,197.8,446
3291.0,2020-12-14 15:38:00,365.6,446
3291.0,2020-12-21 14:39:00,391.1,446
3291.0,2020-12-28 13:21:00,250.4,446
3291.0,2021-01-04 11:19:00,384.2,446
3291.0,2021-01-12 10:06:00,495.1,446
3291.0,2021-01-19 17:48:00,502.1,446
3291.0,2021-01-25 09:33:00,253.2,446
3291.0,2021-02-01 10:23:00,333.4,446
3291.0,2021-02-08 12:40:00,361.0,446
3291.0,2021-02-15 16:32:00,270.4,446
3291.0,2021-02-21 11:07:00,238.6,446
3291.0,2021-03-01 14:26:00,359.8,446
3291.0,2021-03-09 15:02:00,399.4,446
3291.0,2021-03-16 14:53:00,248.3,446
3291.0,2021-03-22 14:38:00,168.4,446
3291.0,2021-04-02 16:49:00,133.0,446
3291.0,2021-04-20 15:51:00,285.8,446
3291.0,2021-12-02 15:07:00,742.5,446
3291.0,2021-12-08 11:14:00,144.8,446
3291.0,2021-12-15 13:44:00,220.0,446
3291.0,2021-12-21 12:54:00,472.6,446
3291.0,2021-12-28 15:04:00,514.6,446
3291.0,2022-01-03 08:46:00,263.9,446
3291.0,2022-01-08 09:00:00,332.5,446
3291.0,2022-01-14 14:05:00,466.1,446
3291.0,2022-01-20 11:09:00,295.1,446
3291.0,2022-01-27 16:05:00,431.0,446
3291.0,2022-02-03 08:38:00,383.1,446
3291.0,2022-02-09 09:02:00,381.2,446
3291.0,2022-02-16 12:26:00,307.5,446
3291.0,2022-02-23 11:49:00,418.6,446
3291.0,2022-03-01 09:12:00,218.3,446
3291.0,2022-03-07 11:46:00,236.9,446
3291.0,2022-03-14 08:54:00,173.5,446
3431.0,2020-11-10 09:54:00,147.5,446
3431.0,2020-11-26 10:22:00,68.4,446
3431.0,2020-12-12 09:34:00,108.7,446
3431.0,2020-12-28 09:07:00,132.0,446
3431.0,2021-01-11 13:05:00,142.5,446
3431.0,2021-01-26 13:25:00,121.1,446
3431.0,2021-02-10 09:29:00,105.4,446
3431.0,2021-02-26 08:35:00,82.9,446
3431.0,2021-03-10 14:07:00,50.8,446
3431.0,2021-12-06 11:15:00,82.7,446
3431.0,2021-12-22 09:56:00,122.2,446
3431.0,2022-01-06 11:33:00,123.8,446
3431.0,2022-01-21 08:27:00,112.4,446
3431.0,2022-02-07 14:55:00,122.9,446
3431.0,2022-02-21 08:50:00,94.7,446
3431.0,2022-03-07 08:46:00,74.6,446
3441.0,2020-11-10 09:57:00,246.6,446
3441.0,2020-11-26 10:25:00,109.5,446
3441.0,2020-12-12 09:36:00,135.3,446
3441.0,2020-12-28 09:10:00,161.4,446
3441.0,2021-01-11 13:08:00,173.5,446
3441.0,2021-01-26 13:27:00,112.6,446
3441.0,2021-02-10 09:32:00,112.0,446
3441.0,2021-02-26 08:37:00,115.6,446
3441.0,2021-03-10 14:09:00,60.4,446
3441.0,2021-12-06 11:18:00,128.4,446
3441.0,2021-12-22 09:59:00,118.6,446
3441.0,2022-01-06 11:36:00,155.0,446
3441.0,2022-01-21 08:29:00,112.7,446
3441.0,2022-02-07 14:59:00,127.7,446
3441.0,2022-02-21 08:53:00,104.4,446
3441.0,2022-03-07 08:48:00,84.6,446
3751.0,2020-11-24 16:49:00,108.5,446
3751.0,2020-12-14 13:45:00,179.8,446
3751.0,2020-12-30 11:56:00,165.2,446
3751.0,2021-01-17 16:18:00,266.6,446
3751.0,2021-01-30 12:46:00,148.4,446
3751.0,2021-02-13 14:54:00,163.3,446
3751.0,2021-03-01 16:15:00,204.3,446
3751.0,2021-03-22 13:20:00,254.5,446
3751.0,2021-04-16 15:50:00,178.7,446
3751.0,2021-11-30 12:44:00,192.2,446
3751.0,2021-12-21 14:34:00,203.7,446
3751.0,2022-01-08 12:52:00,266.6,446
3751.0,2022-01-23 09:28:00,222.4,446
3751.0,2022-02-09 11:23:00,248.2,446
3751.0,2022-02-28 10:18:00,242.7,446
3841.0,2020-11-26 17:04:00,89.1,446
3841.0,2020-12-24 09:31:00,133.6,446
3841.0,2021-01-14 17:36:00,139.3,446
3841.0,2021-02-02 16:29:00,115.2,446
3841.0,2021-02-21 15:18:00,102.4,446
3841.0,2021-03-12 15:31:00,84.7,446
3841.0,2021-12-01 17:47:00,87.9,446
3841.0,2021-12-22 15:46:00,108.7,446
3841.0,2022-01-12 12:08:00,45.9,446
3841.0,2022-02-02 13:11:00,44.0,446
