,customer_id,supplied_at,volume,interval,matemp,mltemp,mhtemp,tank_type_id
555,1051,2017-12-20 08:02:00,228.2,29.0,-1.5,-4.7,1.3,3
556,1051,2018-01-18 07:38:00,234.9,29.0,-1.0,-4.0,1.6,3
557,1051,2018-02-20 09:22:00,297.7,33.0,-4.5,-7.8,-1.6,3
558,1051,2018-03-20 12:43:00,221.9,28.0,-0.7,-4.2,2.7,3
559,1051,2018-04-18 12:01:00,70.1,29.0,5.7,1.8,10.0,3
560,1051,2019-01-11 12:11:00,277.4,30.0,-1.8,-4.4,0.5,3
561,1051,2019-02-08 12:53:00,282.7,28.0,-3.7,-6.7,-0.9,3
562,1051,2019-03-08 08:23:00,254.4,28.0,-0.7,-4.1,2.5,3
563,1051,2019-04-04 08:20:00,168.8,27.0,2.7,-0.6,6.4,3
