,id,supplied_at,予測値,真値(給油量L),誤差(予測-真値),EE((予測-真値)/真値),interval,matemp,mltemp,mhtemp,tank_type_id,タンク容量,推定の残量,実際の残量,推定残日数,可能な残日数,残日数EE,label,pre
170,1064,2017-12-19 12:26:00,289.0,349.0,-60.0,-0.172,29.0,-1.4,-4.7,1.4,3,500,211.0,151.0,21.2,12.5,0.696,1,1
