customer_id,supplied_at,volume,size
381.0,2021-01-05 13:23:00,157.1,446
381.0,2021-01-16 14:54:00,297.5,446
381.0,2021-01-25 09:15:00,226.7,446
381.0,2021-02-03 09:41:00,157.5,446
381.0,2021-02-10 09:31:00,199.3,446
381.0,2021-02-18 09:37:00,116.7,446
381.0,2021-02-27 08:56:00,137.6,446
381.0,2021-03-09 09:39:00,162.0,446
381.0,2021-03-23 08:46:00,123.0,446
381.0,2021-04-15 10:18:00,111.8,446
381.0,2021-05-21 14:59:00,129.1,446
381.0,2021-10-27 08:30:00,82.5,446
381.0,2021-11-15 10:12:00,100.5,446
381.0,2021-11-29 09:05:00,125.6,446
381.0,2021-12-09 13:25:00,107.7,446
381.0,2021-12-22 16:15:00,173.3,446
381.0,2021-12-29 09:07:00,176.8,446
381.0,2022-01-06 13:02:00,187.6,446
381.0,2022-01-17 09:11:00,213.4,446
381.0,2022-01-22 13:01:00,141.8,446
381.0,2022-02-01 13:27:00,276.9,446
381.0,2022-02-12 08:24:00,175.6,446
381.0,2022-02-28 09:00:00,233.6,446
381.0,2022-03-08 14:44:00,107.0,446
391.0,2020-10-16 16:47:00,104.4,198
391.0,2020-11-20 08:37:00,76.6,198
391.0,2020-12-03 10:51:00,122.9,198
391.0,2020-12-18 10:05:00,123.3,198
391.0,2020-12-29 13:31:00,91.4,198
391.0,2021-01-16 16:58:00,195.5,198
391.0,2021-01-28 08:44:00,108.5,198
391.0,2021-02-08 08:47:00,121.3,198
391.0,2021-02-23 14:41:00,121.4,198
391.0,2021-03-08 12:55:00,112.2,198
391.0,2021-03-23 08:24:00,59.0,198
391.0,2021-05-21 14:16:00,179.2,198
391.0,2021-11-22 14:10:00,151.7,198
391.0,2021-12-06 09:31:00,126.1,198
391.0,2021-12-22 10:25:00,200.4,198
391.0,2022-01-07 15:31:00,259.5,198
391.0,2022-01-21 16:12:00,202.5,198
391.0,2022-02-05 13:52:00,221.7,198
391.0,2022-02-26 09:50:00,300.4,198
391.0,2022-03-10 13:17:00,122.8,198
411.0,2020-10-08 14:43:00,219.8,904
411.0,2020-11-16 10:00:00,176.1,904
411.0,2020-11-26 08:36:00,170.0,904
411.0,2020-12-03 11:20:00,157.0,904
411.0,2020-12-12 11:17:00,230.8,904
411.0,2020-12-18 11:45:00,168.3,904
411.0,2020-12-26 08:55:00,273.5,904
411.0,2021-01-04 09:26:00,324.3,904
411.0,2021-01-14 16:56:00,364.5,904
411.0,2021-01-20 10:02:00,172.3,904
411.0,2021-01-30 14:01:00,379.1,904
411.0,2021-02-08 09:41:00,324.8,904
411.0,2021-02-15 09:05:00,204.5,904
411.0,2021-02-25 08:59:00,305.3,904
411.0,2021-03-04 09:36:00,235.4,904
411.0,2021-03-13 08:55:00,239.1,904
411.0,2021-03-23 09:05:00,215.6,904
411.0,2021-04-05 08:19:00,195.6,904
411.0,2021-04-23 11:31:00,263.4,904
411.0,2021-05-11 11:02:00,156.1,904
411.0,2021-10-07 10:43:00,118.7,904
411.0,2021-11-08 15:18:00,208.9,904
411.0,2021-11-26 14:28:00,212.9,904
411.0,2021-12-06 10:29:00,202.1,904
411.0,2021-12-14 10:30:00,176.2,904
411.0,2021-12-22 11:59:00,227.3,904
411.0,2021-12-29 08:27:00,224.8,904
411.0,2022-01-05 12:56:00,289.3,904
411.0,2022-01-12 12:23:00,250.3,904
411.0,2022-01-20 16:04:00,270.4,904
411.0,2022-01-27 09:53:00,195.4,904
411.0,2022-02-02 15:09:00,190.4,904
411.0,2022-02-11 13:08:00,326.3,904
411.0,2022-02-18 15:12:00,221.9,904
411.0,2022-02-25 11:24:00,226.4,904
411.0,2022-03-02 15:57:00,142.6,904
411.0,2022-03-10 14:17:00,236.8,904
431.0,2020-10-08 14:49:00,128.8,198
431.0,2020-11-16 10:06:00,104.8,198
431.0,2020-12-03 11:27:00,129.1,198
431.0,2020-12-18 17:35:00,164.9,198
431.0,2020-12-29 09:58:00,137.6,198
431.0,2021-01-04 09:31:00,64.1,198
431.0,2021-01-14 17:04:00,170.7,198
431.0,2021-01-20 10:09:00,89.9,198
431.0,2021-01-30 13:20:00,119.7,198
431.0,2021-02-08 09:48:00,172.9,198
431.0,2021-02-25 09:05:00,204.8,198
431.0,2021-03-13 09:04:00,182.7,198
431.0,2021-05-11 11:09:00,145.4,198
431.0,2021-11-26 14:36:00,112.5,198
431.0,2021-12-22 12:08:00,164.6,198
431.0,2021-12-29 08:20:00,45.6,198
431.0,2022-01-12 12:29:00,131.6,198
431.0,2022-01-20 15:53:00,116.6,198
431.0,2022-02-11 12:59:00,237.5,198
431.0,2022-02-25 11:31:00,138.4,198
431.0,2022-03-10 14:23:00,93.7,198
451.0,2020-11-20 09:51:00,94.7,446
451.0,2020-12-03 14:09:00,161.6,446
451.0,2020-12-18 16:22:00,226.6,446
451.0,2020-12-28 16:22:00,166.6,446
451.0,2021-01-12 08:23:00,284.6,446
451.0,2021-01-25 10:05:00,202.4,446
451.0,2021-02-06 08:32:00,189.1,446
451.0,2021-02-16 11:06:00,140.9,446
451.0,2021-03-17 08:59:00,315.6,446
451.0,2021-04-16 08:58:00,217.6,446
451.0,2021-05-21 16:18:00,124.1,446
451.0,2021-11-02 14:39:00,149.0,446
451.0,2021-11-15 15:43:00,35.9,446
451.0,2021-12-06 11:27:00,195.8,446
451.0,2021-12-20 09:32:00,127.4,446
451.0,2021-12-29 08:03:00,171.8,446
451.0,2022-01-05 12:12:00,121.0,446
451.0,2022-01-20 15:19:00,232.4,446
451.0,2022-01-31 08:51:00,179.7,446
451.0,2022-02-05 15:23:00,85.2,446
451.0,2022-02-26 11:07:00,306.3,446
451.0,2022-03-10 15:32:00,147.2,446
611.0,2020-10-26 07:05:00,65.5,198
611.0,2020-11-20 14:02:00,80.8,198
611.0,2020-12-15 10:49:00,181.7,198
611.0,2020-12-24 10:40:00,75.9,198
611.0,2021-01-07 10:48:00,215.4,198
611.0,2021-01-22 08:53:00,177.5,198
611.0,2021-02-06 12:16:00,186.9,198
611.0,2021-02-19 15:18:00,125.6,198
611.0,2021-03-10 08:05:00,221.6,198
611.0,2021-04-06 11:32:00,115.5,198
611.0,2021-09-15 07:59:00,46.1,198
611.0,2021-11-22 08:08:00,104.6,198
611.0,2021-12-06 12:34:00,72.3,198
611.0,2021-12-21 13:53:00,105.5,198
611.0,2022-01-07 13:14:00,198.2,198
611.0,2022-01-22 09:22:00,144.9,198
611.0,2022-02-09 18:03:00,194.9,198
611.0,2022-03-03 09:55:00,191.4,198
621.0,2020-10-26 07:09:00,67.4,400
621.0,2020-11-20 13:58:00,94.7,400
621.0,2020-12-04 14:41:00,129.8,400
621.0,2020-12-15 10:54:00,96.1,400
621.0,2020-12-24 10:36:00,128.1,400
621.0,2021-01-07 10:53:00,249.7,400
621.0,2021-01-22 08:57:00,239.3,400
621.0,2021-02-06 12:19:00,229.3,400
621.0,2021-02-19 15:24:00,164.0,400
621.0,2021-03-10 08:12:00,255.2,400
621.0,2021-04-06 11:34:00,111.9,400
621.0,2021-09-15 07:54:00,89.2,400
621.0,2021-11-01 11:11:00,51.1,400
621.0,2021-11-22 08:14:00,71.5,400
621.0,2021-12-06 12:41:00,108.3,400
621.0,2021-12-21 13:48:00,161.5,400
621.0,2022-01-07 13:22:00,270.4,400
621.0,2022-01-22 09:28:00,219.6,400
621.0,2022-02-09 18:13:00,280.8,400
621.0,2022-03-03 10:01:00,281.9,400
631.0,2020-10-23 10:28:00,166.5,446
631.0,2020-12-24 10:33:00,220.7,446
631.0,2021-03-09 09:28:00,335.0,446
631.0,2021-11-01 10:54:00,181.8,446
631.0,2022-01-05 13:35:00,295.1,446
771.0,2020-10-22 16:47:00,115.6,446
771.0,2020-11-10 15:36:00,94.0,446
771.0,2020-11-24 15:08:00,73.9,446
771.0,2020-12-03 10:09:00,62.5,446
771.0,2020-12-18 15:16:00,168.4,446
771.0,2020-12-29 15:49:00,183.5,446
771.0,2021-01-12 16:46:00,226.2,446
771.0,2021-01-27 16:46:00,196.3,446
771.0,2021-02-10 14:44:00,185.2,446
771.0,2021-02-25 16:56:00,148.9,446
771.0,2021-03-12 09:57:00,144.7,446
771.0,2021-04-21 14:49:00,178.5,446
771.0,2021-09-27 10:19:00,99.2,446
771.0,2021-10-30 15:08:00,66.6,446
771.0,2021-11-18 18:10:00,129.9,446
771.0,2021-12-02 14:47:00,194.7,446
771.0,2021-12-15 17:05:00,147.9,446
771.0,2021-12-28 16:49:00,233.7,446
771.0,2022-01-11 19:22:00,286.5,446
771.0,2022-01-25 17:41:00,227.1,446
771.0,2022-02-08 18:55:00,234.5,446
771.0,2022-02-25 18:10:00,244.8,446
771.0,2022-03-17 16:06:00,224.2,446
781.0,2020-10-26 13:30:00,77.7,400
781.0,2020-11-16 17:32:00,113.0,400
781.0,2020-12-03 09:10:00,196.4,400
781.0,2020-12-11 09:34:00,108.3,400
781.0,2020-12-24 14:38:00,307.5,400
781.0,2020-12-29 14:10:00,171.6,400
781.0,2021-01-05 14:49:00,260.6,400
781.0,2021-01-12 15:23:00,251.5,400
781.0,2021-01-19 15:52:00,258.3,400
781.0,2021-01-26 14:39:00,184.3,400
781.0,2021-02-02 14:39:00,188.8,400
781.0,2021-02-09 16:50:00,247.2,400
781.0,2021-02-16 13:33:00,167.2,400
781.0,2021-02-25 15:50:00,231.4,400
781.0,2021-03-02 14:38:00,223.1,400
781.0,2021-03-09 14:53:00,164.2,400
781.0,2021-03-16 13:36:00,111.7,400
781.0,2021-04-08 13:42:00,166.0,400
781.0,2021-04-21 14:17:00,75.1,400
781.0,2021-05-13 15:32:00,120.8,400
781.0,2021-10-23 15:27:00,102.2,400
781.0,2021-11-10 14:21:00,102.5,400
781.0,2021-11-22 11:02:00,116.9,400
781.0,2021-12-02 14:28:00,126.1,400
781.0,2021-12-10 15:39:00,98.2,400
781.0,2021-12-20 13:57:00,284.3,400
781.0,2021-12-27 13:52:00,222.7,400
781.0,2022-01-03 14:45:00,234.9,400
781.0,2022-01-11 18:57:00,269.0,400
781.0,2022-01-18 15:57:00,391.9,400
781.0,2022-01-25 17:23:00,233.6,400
781.0,2022-01-31 17:25:00,187.8,400
781.0,2022-02-07 17:33:00,228.4,400
781.0,2022-02-17 16:42:00,227.1,400
781.0,2022-02-24 22:25:00,349.5,400
781.0,2022-03-03 16:05:00,166.0,400
781.0,2022-03-11 15:56:00,127.4,400
791.0,2020-10-29 09:54:00,82.3,446
791.0,2020-11-24 08:13:00,219.2,446
791.0,2020-12-14 11:45:00,260.3,446
791.0,2020-12-29 11:00:00,273.5,446
791.0,2021-01-12 10:45:00,319.3,446
791.0,2021-01-26 15:01:00,264.8,446
791.0,2021-02-08 13:52:00,261.6,446
791.0,2021-02-24 14:02:00,261.5,446
791.0,2021-03-10 07:56:00,224.1,446
791.0,2021-03-24 09:16:00,115.1,446
791.0,2021-04-09 07:11:00,169.2,446
791.0,2021-04-28 10:33:00,153.1,446
791.0,2021-09-15 08:18:00,123.0,446
791.0,2021-11-01 11:04:00,94.2,446
791.0,2021-11-22 09:09:00,100.2,446
791.0,2021-12-06 12:49:00,220.8,446
791.0,2021-12-16 14:20:00,146.2,446
791.0,2021-12-28 15:20:00,189.9,446
791.0,2022-01-11 14:52:00,218.3,446
791.0,2022-01-26 12:35:00,250.3,446
791.0,2022-02-10 14:37:00,83.1,446
791.0,2022-02-12 09:31:00,163.0,446
791.0,2022-03-01 11:09:00,255.0,446
801.0,2020-10-26 07:35:00,134.5,492
801.0,2020-12-01 16:04:00,51.3,492
801.0,2020-12-25 14:34:00,46.1,492
801.0,2021-01-07 10:28:00,22.1,492
801.0,2021-01-29 11:09:00,40.2,492
801.0,2021-03-04 09:27:00,66.6,492
801.0,2021-03-22 08:26:00,123.2,492
801.0,2021-11-01 10:31:00,73.8,492
801.0,2021-11-22 08:23:00,68.2,492
801.0,2021-12-15 07:05:00,153.7,492
801.0,2021-12-28 12:14:00,110.0,492
801.0,2022-01-19 13:11:00,228.4,492
801.0,2022-01-29 12:49:00,86.7,492
801.0,2022-02-11 13:02:00,117.8,492
801.0,2022-03-04 11:17:00,166.3,492
811.0,2020-12-01 16:06:00,26.5,492
811.0,2020-12-25 14:37:00,149.2,492
811.0,2021-01-07 10:31:00,277.1,492
811.0,2021-01-19 14:58:00,242.1,492
811.0,2021-01-29 11:07:00,163.0,492
811.0,2021-02-13 08:38:00,232.7,492
811.0,2021-02-19 14:46:00,75.5,492
811.0,2021-03-04 09:24:00,212.8,492
811.0,2021-03-22 08:28:00,103.9,492
811.0,2021-12-15 07:08:00,117.7,492
811.0,2021-12-28 12:18:00,263.0,492
811.0,2022-01-05 13:07:00,194.3,492
811.0,2022-01-19 13:08:00,262.9,492
811.0,2022-01-29 12:47:00,176.5,492
811.0,2022-02-11 12:59:00,242.1,492
811.0,2022-03-04 11:14:00,323.7,492
861.0,2020-10-26 07:26:00,97.4,446
861.0,2020-11-13 15:25:00,178.6,446
861.0,2020-11-24 07:55:00,171.2,446
861.0,2020-12-04 14:47:00,223.5,446
861.0,2020-12-15 10:25:00,270.0,446
861.0,2020-12-24 10:16:00,269.6,446
861.0,2021-01-03 09:13:00,196.5,446
861.0,2021-01-07 10:39:00,202.1,446
861.0,2021-01-17 12:39:00,308.2,446
861.0,2021-01-27 10:08:00,281.9,446
861.0,2021-02-04 13:02:00,240.2,446
861.0,2021-02-13 09:08:00,270.6,446
861.0,2021-02-22 15:19:00,216.2,446
861.0,2021-03-02 09:12:00,219.8,446
861.0,2021-03-10 07:44:00,206.9,446
861.0,2021-03-22 08:39:00,216.2,446
861.0,2021-04-06 11:26:00,136.0,446
861.0,2021-04-21 10:09:00,124.2,446
861.0,2021-09-15 08:58:00,137.8,446
861.0,2021-11-01 10:46:00,144.6,446
861.0,2021-11-22 07:51:00,226.7,446
861.0,2021-12-06 12:17:00,279.0,446
861.0,2021-12-16 14:11:00,194.1,446
861.0,2021-12-25 12:24:00,208.3,446
861.0,2022-01-05 13:17:00,287.8,446
861.0,2022-01-14 16:17:00,265.4,446
861.0,2022-01-24 17:34:00,289.6,446
861.0,2022-02-03 12:11:00,293.4,446
861.0,2022-02-14 13:57:00,332.9,446
861.0,2022-02-25 12:22:00,301.4,446
861.0,2022-03-07 08:57:00,242.6,446
861.0,2022-03-17 08:58:00,202.4,446
881.0,2020-10-23 10:23:00,256.9,446
881.0,2020-11-05 14:51:00,136.1,446
881.0,2020-11-18 12:51:00,167.2,446
881.0,2020-11-26 08:49:00,128.4,446
881.0,2020-12-04 12:09:00,189.1,446
881.0,2020-12-15 10:35:00,249.0,446
881.0,2020-12-24 09:57:00,239.5,446
881.0,2021-01-03 09:07:00,279.1,446
881.0,2021-01-14 09:28:00,344.3,446
881.0,2021-01-22 09:05:00,245.9,446
881.0,2021-02-02 17:24:00,301.2,446
881.0,2021-02-13 08:52:00,291.5,446
881.0,2021-02-19 15:08:00,106.8,446
881.0,2021-03-01 11:02:00,253.5,446
881.0,2021-03-09 09:12:00,180.2,446
881.0,2021-03-18 10:41:00,131.5,446
881.0,2021-03-30 08:35:00,214.5,446
881.0,2021-04-13 08:56:00,186.5,446
881.0,2021-04-26 11:31:00,163.5,446
881.0,2021-05-13 10:11:00,160.7,446
881.0,2021-05-26 08:19:00,58.3,446
881.0,2021-06-09 11:07:00,83.9,446
881.0,2021-08-11 07:35:00,150.3,446
881.0,2021-08-25 11:50:00,95.0,446
881.0,2021-09-29 13:38:00,90.0,446
881.0,2021-10-20 08:30:00,151.3,446
881.0,2021-11-04 10:17:00,145.9,446
881.0,2021-11-10 08:59:00,88.1,446
881.0,2021-11-22 07:37:00,184.4,446
881.0,2021-12-01 11:00:00,176.9,446
881.0,2021-12-10 11:53:00,188.5,446
881.0,2021-12-17 12:35:00,149.8,446
881.0,2021-12-25 11:37:00,222.8,446
881.0,2022-01-05 13:25:00,284.8,446
881.0,2022-01-14 16:06:00,237.1,446
881.0,2022-01-24 17:18:00,290.9,446
881.0,2022-02-03 12:20:00,272.1,446
881.0,2022-02-14 14:05:00,289.7,446
881.0,2022-02-24 18:53:00,281.2,446
881.0,2022-03-07 08:48:00,257.4,446
881.0,2022-03-17 09:06:00,214.1,446
891.0,2020-10-26 07:20:00,135.6,446
891.0,2020-11-24 07:48:00,100.9,446
891.0,2020-12-15 10:17:00,137.6,446
891.0,2020-12-24 10:08:00,79.9,446
891.0,2021-01-07 10:20:00,138.5,446
891.0,2021-01-25 13:02:00,173.4,446
891.0,2021-02-13 09:01:00,190.7,446
891.0,2021-02-22 15:13:00,70.8,446
891.0,2021-03-09 09:18:00,105.4,446
891.0,2021-04-13 08:47:00,126.8,446
891.0,2021-09-15 08:42:00,127.0,446
891.0,2021-11-22 07:45:00,152.1,446
891.0,2021-12-06 12:09:00,110.0,446
891.0,2021-12-21 13:30:00,118.4,446
891.0,2022-01-05 12:56:00,132.3,446
891.0,2022-01-24 17:27:00,231.3,446
891.0,2022-02-14 13:49:00,203.9,446
891.0,2022-03-04 11:26:00,109.9,446
931.0,2020-11-26 09:01:00,217.1,446
931.0,2020-12-25 14:59:00,372.2,446
931.0,2021-01-25 15:09:00,479.0,446
931.0,2021-02-16 09:27:00,299.2,446
931.0,2021-03-16 08:02:00,304.9,446
931.0,2021-09-15 09:07:00,208.3,446
931.0,2021-12-01 10:30:00,286.0,446
931.0,2022-01-14 16:34:00,596.6,446
931.0,2022-02-25 11:50:00,282.4,446
931.0,2022-03-11 11:42:00,212.1,446
941.0,2020-11-25 15:16:00,153.9,446
941.0,2020-12-10 09:31:00,141.5,446
941.0,2020-12-25 07:24:00,221.7,446
941.0,2021-01-06 11:11:00,212.3,446
941.0,2021-01-21 16:15:00,271.2,446
941.0,2021-02-03 12:20:00,191.5,446
941.0,2021-02-17 13:52:00,204.7,446
941.0,2021-03-02 09:56:00,161.3,446
941.0,2021-03-22 09:22:00,154.1,446
941.0,2021-10-23 12:02:00,127.4,446
941.0,2021-11-26 10:47:00,119.7,446
941.0,2021-12-15 07:28:00,153.0,446
941.0,2021-12-29 10:56:00,190.9,446
941.0,2022-01-22 10:36:00,409.5,446
941.0,2022-02-09 12:46:00,333.9,446
941.0,2022-02-26 10:16:00,276.7,446
961.0,2020-11-13 16:03:00,101.5,446
961.0,2020-11-30 11:20:00,106.4,446
961.0,2020-12-17 16:06:00,189.7,446
961.0,2020-12-28 12:49:00,116.7,446
961.0,2021-01-15 15:45:00,280.2,446
961.0,2021-01-29 09:29:00,193.2,446
961.0,2021-02-17 13:52:00,254.9,446
961.0,2021-03-09 09:54:00,210.3,446
961.0,2021-04-05 13:58:00,111.3,446
961.0,2021-10-28 08:26:00,69.8,446
961.0,2021-11-18 14:25:00,85.8,446
961.0,2021-12-07 10:34:00,84.8,446
961.0,2021-12-25 13:01:00,157.9,446
961.0,2022-01-13 12:21:00,263.1,446
961.0,2022-01-28 13:09:00,202.0,446
961.0,2022-02-18 11:31:00,239.4,446
981.0,2020-10-26 07:54:00,34.8,198
981.0,2020-11-30 11:25:00,43.4,198
981.0,2020-12-10 09:56:00,17.4,198
981.0,2020-12-25 15:31:00,59.6,198
981.0,2021-01-11 10:20:00,82.1,198
981.0,2021-01-25 15:30:00,40.7,198
981.0,2021-02-09 10:48:00,43.8,198
981.0,2021-03-01 11:20:00,38.3,198
981.0,2021-09-15 09:43:00,47.9,198
981.0,2021-11-17 10:48:00,33.8,198
981.0,2021-11-26 10:32:00,101.4,198
981.0,2021-12-10 12:41:00,61.2,198
981.0,2021-12-25 12:55:00,90.5,198
981.0,2022-01-07 19:26:00,111.9,198
981.0,2022-01-22 10:45:00,87.0,198
981.0,2022-02-09 13:27:00,115.9,198
981.0,2022-03-03 12:50:00,131.2,198
1001.0,2020-10-29 10:19:00,74.4,446
1001.0,2020-11-20 13:51:00,113.6,446
1001.0,2020-12-03 13:34:00,141.3,446
1001.0,2020-12-14 11:38:00,100.0,446
1001.0,2020-12-25 14:22:00,139.5,446
1001.0,2021-01-05 12:12:00,164.8,446
1001.0,2021-01-15 14:57:00,117.2,446
1001.0,2021-01-26 13:51:00,165.9,446
1001.0,2021-02-05 14:50:00,125.0,446
1001.0,2021-02-17 14:32:00,150.4,446
1001.0,2021-03-02 10:29:00,158.0,446
1001.0,2021-03-10 09:10:00,73.3,446
1001.0,2021-03-22 10:28:00,97.3,446
1001.0,2021-04-21 10:50:00,109.8,446
1001.0,2021-10-28 09:29:00,110.6,446
1001.0,2021-11-10 09:39:00,49.9,446
1001.0,2021-11-29 12:38:00,142.8,446
1001.0,2021-12-10 13:23:00,101.0,446
1001.0,2021-12-23 12:22:00,155.2,446
1001.0,2022-01-07 13:59:00,200.8,446
1001.0,2022-01-26 12:56:00,275.5,446
1001.0,2022-02-09 17:50:00,198.2,446
