customer_id,tank_type_id,supplied_at,volume,purpose
710,1,2010-01-07 11:06:00,165.7,
710,1,2010-01-14 11:55:00,153.0,
710,1,2010-01-22 16:55:00,249.0,
710,1,2010-01-29 09:51:00,182.7,
710,1,2010-02-04 16:19:00,167.1,
710,1,2010-02-12 08:53:00,207.0,
710,1,2010-02-19 08:09:00,231.6,
710,1,2010-02-26 09:46:00,151.1,
710,1,2010-03-04 07:23:00,130.2,
710,1,2010-03-11 08:37:00,143.7,
710,1,2010-03-18 12:28:00,178.5,
710,1,2010-03-26 10:14:00,188.0,
710,1,2010-04-02 09:08:00,163.0,
710,1,2010-04-15 08:27:00,237.0,
710,1,2010-04-30 06:38:00,296.6,
710,1,2010-11-12 11:03:00,227.6,
710,1,2010-11-24 09:51:00,210.5,
710,1,2010-12-03 09:04:00,178.3,
710,1,2010-12-10 11:18:00,160.6,
710,1,2010-12-20 08:05:00,198.4,
710,1,2010-12-28 08:25:00,233.4,
710,1,2011-01-08 13:37:00,196.6,
710,1,2011-01-19 07:31:00,263.1,
710,1,2011-01-29 13:52:00,266.7,
710,1,2011-02-09 14:46:00,206.8,
710,1,2011-02-18 13:01:00,201.7,
710,1,2011-02-28 10:31:00,170.1,
710,1,2011-03-10 10:53:00,192.0,
710,1,2011-03-22 06:27:00,193.4,
710,1,2011-03-29 07:27:00,186.3,
710,1,2011-04-11 08:43:00,197.7,
710,1,2011-04-26 08:37:00,207.8,
710,1,2011-11-15 07:43:00,148.7,
710,1,2011-11-26 07:10:00,212.2,
710,1,2011-12-06 06:41:00,215.1,
710,1,2011-12-15 06:14:00,208.6,
710,1,2011-12-27 06:31:00,325.1,
710,1,2012-01-10 09:54:00,342.8,
710,1,2012-01-19 05:35:00,251.0,
710,1,2012-01-30 06:17:00,314.0,
710,1,2012-02-09 06:22:00,310.2,
710,1,2012-02-16 06:28:00,184.9,
710,1,2012-02-25 13:16:00,277.8,
710,1,2012-03-07 05:22:00,239.4,
710,1,2012-03-16 05:55:00,208.5,
710,1,2012-03-27 06:11:00,210.6,
710,1,2012-04-10 07:17:00,402.5,
710,1,2012-04-20 06:23:00,163.1,
710,1,2012-11-06 08:23:00,200.2,
710,1,2012-11-20 10:09:00,179.2,
710,1,2012-12-01 09:00:00,235.3,
710,1,2012-12-10 13:54:00,225.4,
710,1,2012-12-20 10:17:00,260.2,
710,1,2012-12-28 14:23:00,228.4,
710,1,2013-01-07 13:59:00,161.9,
710,1,2013-01-17 14:14:00,388.3,
710,1,2013-01-26 16:08:00,225.3,
710,1,2013-02-05 15:59:00,268.2,
710,1,2013-02-15 15:38:00,250.9,
710,1,2013-02-26 18:10:00,252.6,
710,1,2013-03-07 14:41:00,188.8,
710,1,2013-03-18 15:27:00,212.9,
710,1,2013-03-30 10:14:00,220.2,
710,1,2013-04-12 06:26:00,161.9,
710,1,2013-04-26 09:10:00,188.0,
710,1,2013-11-13 09:24:00,172.3,
710,1,2013-11-28 10:12:00,167.6,
710,1,2013-12-10 12:47:00,187.4,
710,1,2013-12-19 11:47:00,139.1,
710,1,2013-12-28 09:28:00,146.2,
710,1,2014-01-07 13:11:00,153.4,
710,1,2014-01-16 08:58:00,157.6,
710,1,2014-01-24 09:35:00,133.6,
710,1,2014-02-04 09:14:00,189.6,
710,1,2014-02-13 08:10:00,151.5,
710,1,2014-02-25 09:26:00,197.9,
710,1,2014-03-06 10:31:00,136.6,
710,1,2014-03-18 09:06:00,201.0,
710,1,2014-03-27 07:17:00,119.3,
710,1,2014-04-08 08:35:00,130.4,
710,1,2014-04-30 08:38:00,180.5,
710,1,2014-11-13 05:29:00,181.7,
710,1,2014-11-28 05:09:00,198.0,
710,1,2014-12-10 08:34:00,184.7,
710,1,2014-12-19 05:30:00,179.8,
710,1,2014-12-28 11:49:00,169.0,
710,1,2015-01-08 08:02:00,211.2,
710,1,2015-01-21 09:19:00,258.7,
710,1,2015-02-03 07:40:00,248.5,
710,1,2015-02-11 08:24:00,195.6,
710,1,2015-02-24 13:41:00,312.2,
710,1,2015-03-05 04:37:00,214.4,
710,1,2015-03-17 07:16:00,261.7,
710,1,2015-03-28 05:38:00,194.0,
710,1,2015-04-07 05:11:00,163.7,
710,1,2015-04-22 09:43:00,214.7,
710,1,2015-11-11 16:38:00,274.9,
710,1,2015-11-27 09:25:00,242.7,
710,1,2015-12-09 09:16:00,275.2,
710,1,2015-12-18 07:25:00,150.5,
710,1,2015-12-28 08:40:00,145.2,
710,1,2016-01-06 10:25:00,65.8,
710,1,2016-01-14 12:34:00,144.4,
710,1,2016-01-23 08:37:00,150.1,
710,1,2016-02-02 08:59:00,168.8,
710,1,2016-02-12 14:52:00,118.2,
710,1,2016-02-22 11:27:00,148.4,
710,1,2016-03-02 07:10:00,173.5,
710,1,2016-03-11 05:35:00,135.1,
710,1,2016-03-22 06:59:00,109.3,
710,1,2016-04-12 06:31:00,266.8,
710,1,2016-11-12 09:14:00,227.5,
710,1,2016-11-24 07:49:00,207.6,
710,1,2016-12-06 08:21:00,211.5,
710,1,2016-12-14 07:27:00,158.2,
710,1,2016-12-21 07:01:00,135.2,
710,1,2016-12-30 14:59:00,211.7,
710,1,2017-01-06 14:47:00,106.9,
710,1,2017-01-13 13:44:00,137.9,
710,1,2017-01-20 08:48:00,163.0,
710,1,2017-01-27 11:46:00,144.3,
710,1,2017-02-03 14:27:00,124.4,
710,1,2017-02-09 12:24:00,128.7,
710,1,2017-02-16 11:12:00,132.2,
710,1,2017-02-25 09:51:00,195.4,
710,1,2017-03-06 13:48:00,162.5,
710,1,2017-03-16 12:17:00,178.4,
710,1,2017-03-23 07:30:00,143.5,
710,1,2017-04-06 06:51:00,157.7,
710,1,2017-04-27 13:26:00,183.1,
710,1,2017-11-16 10:50:00,196.1,
710,1,2017-12-01 06:39:00,271.9,
710,1,2017-12-09 12:50:00,198.8,
710,1,2017-12-15 09:34:00,138.1,
710,1,2017-12-21 13:10:00,151.4,
710,1,2017-12-29 13:46:00,199.0,
710,1,2018-01-04 11:40:00,110.5,
710,1,2018-01-12 12:29:00,192.9,
710,1,2018-01-19 15:03:00,155.0,
710,1,2018-01-26 15:39:00,196.0,
710,1,2018-02-02 10:31:00,187.2,
710,1,2018-02-09 11:39:00,172.2,
710,1,2018-02-16 13:14:00,177.4,
710,1,2018-02-23 09:42:00,179.2,
710,1,2018-03-02 10:19:00,203.8,
710,1,2018-03-09 10:36:00,182.6,
710,1,2018-03-16 12:11:00,168.2,
710,1,2018-03-23 09:37:00,162.0,
710,1,2018-03-30 10:24:00,128.1,
710,1,2018-04-12 12:50:00,254.9,
710,1,2018-04-27 11:44:00,178.0,
710,1,2018-11-07 14:47:00,132.1,
710,1,2018-11-16 13:04:00,108.5,
710,1,2018-11-22 07:56:00,104.5,
710,1,2018-12-04 13:23:00,252.5,
710,1,2018-12-13 10:04:00,251.0,
710,1,2018-12-20 10:55:00,203.8,
710,1,2018-12-27 13:10:00,209.9,
710,1,2019-01-05 12:21:00,259.2,
710,1,2019-01-10 11:05:00,156.8,
710,1,2019-01-17 10:29:00,208.6,
710,1,2019-01-26 11:03:00,247.8,
710,1,2019-02-01 13:45:00,165.5,
710,1,2019-02-08 15:55:00,192.4,
710,1,2019-02-15 14:16:00,223.6,
710,1,2019-02-21 11:04:00,173.2,
710,1,2019-03-01 10:41:00,197.7,
710,1,2019-03-07 10:22:00,130.2,
710,1,2019-03-19 14:07:00,267.8,
710,1,2019-03-29 07:01:00,198.5,
710,1,2019-04-11 12:23:00,149.7,
718,1,2010-01-08 18:01:00,183.0,
718,1,2010-01-15 14:55:00,138.7,
718,1,2010-01-26 17:37:00,237.6,
718,1,2010-02-05 15:44:00,220.9,
718,1,2010-02-13 16:37:00,177.1,
718,1,2010-02-19 16:45:00,153.9,
718,1,2010-03-01 12:42:00,209.0,
718,1,2010-03-08 13:56:00,150.0,
718,1,2010-03-15 11:26:00,145.7,
718,1,2010-03-25 13:18:00,189.2,
718,1,2010-04-01 09:37:00,147.5,
718,1,2010-04-15 16:36:00,196.0,
718,1,2010-04-26 13:54:00,139.3,
718,1,2010-11-05 12:13:00,106.5,
718,1,2010-11-18 12:01:00,149.5,
718,1,2010-11-26 14:03:00,92.2,
718,1,2010-12-03 12:10:00,94.4,
718,1,2010-12-20 10:37:00,295.7,
718,1,2010-12-28 17:11:00,156.2,
718,1,2011-01-12 18:16:00,296.8,
718,1,2011-01-26 15:49:00,310.2,
718,1,2011-02-07 15:37:00,277.6,
718,1,2011-02-21 11:54:00,260.3,
718,1,2011-03-01 09:51:00,190.0,
718,1,2011-03-15 14:26:00,242.9,
718,1,2011-03-28 15:48:00,158.4,
718,1,2011-04-12 10:55:00,169.9,
718,1,2011-04-27 11:34:00,152.2,
718,1,2011-11-14 13:01:00,116.4,
718,1,2011-11-29 08:28:00,117.9,
718,1,2011-12-12 11:20:00,205.9,
718,1,2011-12-29 14:54:00,292.5,
718,1,2012-01-10 15:46:00,187.8,
718,1,2012-01-18 12:35:00,165.9,
718,1,2012-01-28 13:26:00,161.1,
718,1,2012-02-07 14:12:00,190.6,
718,1,2012-02-17 17:53:00,185.5,
718,1,2012-02-27 15:01:00,201.5,
718,1,2012-03-08 10:14:00,155.0,
718,1,2012-03-21 16:28:00,234.7,
718,1,2012-04-04 10:16:00,214.6,
718,1,2012-04-18 08:57:00,186.8,
718,1,2012-11-08 13:52:00,152.8,
718,1,2012-11-26 18:16:00,166.7,
718,1,2012-12-06 13:42:00,148.5,
718,1,2012-12-17 11:01:00,195.0,
718,1,2012-12-29 13:24:00,195.3,
718,1,2013-01-09 18:07:00,176.3,
718,1,2013-01-18 16:37:00,154.0,
718,1,2013-01-29 15:41:00,209.4,
718,1,2013-02-12 12:10:00,221.4,
718,1,2013-02-23 11:59:00,199.2,
718,1,2013-03-06 12:17:00,168.7,
718,1,2013-03-18 12:04:00,140.5,
718,1,2013-04-01 09:12:00,192.9,
718,1,2013-04-17 11:30:00,192.0,
718,1,2013-11-05 11:58:00,138.1,
718,1,2013-11-26 11:21:00,201.7,
718,1,2013-12-07 10:18:00,151.2,
718,1,2013-12-17 14:37:00,122.8,
718,1,2013-12-30 14:14:00,172.2,
718,1,2014-01-10 12:30:00,166.0,
718,1,2014-01-21 11:02:00,192.0,
718,1,2014-01-31 09:32:00,123.9,
718,1,2014-02-12 14:53:00,155.6,
718,1,2014-02-20 14:38:00,105.8,
718,1,2014-03-04 09:25:00,173.3,
718,1,2014-03-13 11:11:00,160.3,
718,1,2014-03-27 12:11:00,196.4,
718,1,2014-04-14 09:31:00,264.3,
718,1,2014-04-25 06:41:00,147.7,
718,1,2014-11-04 10:29:00,185.4,
718,1,2014-11-26 13:09:00,230.0,
718,1,2014-12-08 12:16:00,156.0,
718,1,2014-12-18 14:12:00,179.9,
718,1,2014-12-27 14:47:00,226.8,
718,1,2015-01-07 14:29:00,227.9,
718,1,2015-01-15 13:30:00,154.9,
718,1,2015-01-26 13:33:00,238.5,
718,1,2015-02-06 12:15:00,240.9,
718,1,2015-02-17 13:25:00,252.9,
718,1,2015-03-02 10:38:00,172.5,
718,1,2015-03-12 11:16:00,165.2,
718,1,2015-03-24 11:55:00,155.6,
718,1,2015-04-03 09:32:00,110.6,
718,1,2015-04-17 09:07:00,169.0,
718,1,2015-04-28 06:51:00,99.8,
718,1,2015-11-10 13:59:00,187.6,
718,1,2015-11-19 08:34:00,82.7,
718,1,2015-11-30 10:51:00,155.7,
718,1,2015-12-09 12:26:00,125.2,
718,1,2015-12-17 11:18:00,111.2,
718,1,2015-12-26 11:38:00,134.4,
718,1,2016-01-07 13:05:00,198.8,
718,1,2016-01-18 16:05:00,191.6,
718,1,2016-01-28 14:22:00,177.1,
718,1,2016-02-08 14:35:00,202.7,
718,1,2016-02-17 14:45:00,123.7,
718,1,2016-02-26 13:24:00,133.8,
718,1,2016-03-08 10:38:00,204.6,
718,1,2016-03-18 09:05:00,147.8,
718,1,2016-03-28 13:58:00,248.4,
718,1,2016-04-12 10:50:00,204.5,
718,1,2016-04-27 11:57:00,167.5,
718,1,2016-11-09 16:35:00,170.9,
718,1,2016-11-21 10:53:00,164.1,
718,1,2016-12-01 10:04:00,151.4,
718,1,2016-12-12 12:32:00,186.0,
718,1,2016-12-26 11:47:00,234.1,
718,1,2017-01-06 14:12:00,204.1,
718,1,2017-01-17 13:43:00,219.4,
718,1,2017-01-26 16:20:00,159.2,
718,1,2017-02-03 15:24:00,170.8,
718,1,2017-02-14 14:00:00,173.2,
718,1,2017-02-23 10:18:00,169.6,
718,1,2017-03-06 12:25:00,204.3,
718,1,2017-03-21 11:33:00,205.1,
718,1,2017-03-31 11:05:00,155.1,
718,1,2017-04-13 11:43:00,156.6,
718,1,2017-04-24 13:50:00,113.0,
718,1,2017-11-07 14:07:00,131.5,
718,1,2017-11-17 16:42:00,163.0,
718,1,2017-12-02 08:59:00,316.7,
718,1,2017-12-11 14:21:00,192.9,
718,1,2017-12-20 15:53:00,201.9,
718,1,2017-12-30 14:09:00,219.4,
718,1,2018-01-11 15:32:00,220.6,
718,1,2018-01-23 14:26:00,255.5,
718,1,2018-02-01 08:31:00,211.4,
718,1,2018-02-09 15:01:00,186.1,
718,1,2018-02-19 15:32:00,236.5,
718,1,2018-03-01 10:11:00,231.1,
718,1,2018-03-12 09:14:00,214.5,
718,1,2018-03-22 13:09:00,172.5,
718,1,2018-03-31 07:48:00,135.2,
718,1,2018-04-10 13:16:00,176.2,
718,1,2018-04-19 09:32:00,136.7,
718,1,2018-11-02 09:01:00,180.1,
718,1,2018-11-13 15:01:00,133.4,
718,1,2018-11-24 06:56:00,173.2,
718,1,2018-12-04 10:23:00,155.9,
718,1,2018-12-13 12:00:00,176.1,
718,1,2018-12-22 06:48:00,166.1,
718,1,2018-12-27 14:09:00,100.3,
718,1,2019-01-07 11:44:00,221.8,
718,1,2019-01-16 16:03:00,192.0,
718,1,2019-01-28 12:18:00,297.1,
718,1,2019-02-06 08:26:00,209.2,
718,1,2019-02-18 10:43:00,285.4,
718,1,2019-02-28 13:23:00,221.4,
718,1,2019-03-12 11:41:00,219.4,
718,1,2019-03-21 07:13:00,182.9,
718,1,2019-04-04 11:36:00,283.2,
718,1,2019-04-16 11:21:00,162.0,
718,1,2019-04-24 10:15:00,88.2,
655,1,2018-11-05 10:02:00,120.5,
655,1,2018-11-30 11:12:00,116.4,
655,1,2018-12-19 13:20:00,104.3,
655,1,2019-01-09 13:58:00,143.9,
655,1,2019-01-30 13:42:00,133.1,
655,1,2019-03-01 11:37:00,195.0,
655,1,2019-04-16 14:09:00,240.7,
653,3,2018-11-24 10:42:00,251.3,
653,3,2018-12-08 10:57:00,169.8,
653,3,2018-12-22 11:07:00,225.0,
653,3,2019-01-05 10:11:00,186.6,
653,3,2019-01-22 13:46:00,270.9,
653,3,2019-02-02 10:56:00,209.3,
653,3,2019-02-18 14:33:00,228.3,
653,3,2019-03-02 09:17:00,233.0,
653,3,2019-03-18 14:09:00,226.8,
653,3,2019-04-02 13:15:00,194.2,
659,1,2018-12-10 09:20:00,162.6,
659,1,2019-01-08 12:02:00,202.6,
659,1,2019-02-04 14:00:00,201.6,
659,1,2019-03-04 09:56:00,212.2,
659,1,2019-04-02 10:06:00,152.2,
656,1,2018-11-30 07:40:00,218.9,
656,1,2018-12-19 10:19:00,166.0,
656,1,2019-01-18 09:03:00,135.6,
656,1,2019-02-21 13:00:00,203.7,
656,1,2019-03-20 12:46:00,93.0,
656,1,2019-04-19 09:00:00,92.9,
714,1,2010-01-05 14:10:00,264.9,
714,1,2010-01-25 16:16:00,263.1,
714,1,2010-02-13 10:38:00,210.4,
714,1,2010-03-05 09:34:00,192.2,
714,1,2010-03-25 09:14:00,202.2,
714,1,2010-04-15 11:05:00,188.8,
714,1,2010-11-18 10:24:00,179.1,
714,1,2010-12-08 11:40:00,202.0,
714,1,2010-12-27 11:46:00,228.5,
714,1,2011-01-17 11:32:00,214.1,
714,1,2011-02-04 13:18:00,229.7,
714,1,2011-02-24 11:34:00,209.3,
714,1,2011-03-16 09:35:00,220.2,
714,1,2011-04-05 09:57:00,182.1,
714,1,2011-04-25 12:28:00,160.8,
714,1,2011-11-04 10:34:00,122.4,
714,1,2011-11-24 10:48:00,86.2,
714,1,2011-12-15 17:34:00,137.5,
714,1,2012-01-05 14:04:00,190.2,
714,1,2012-01-25 10:02:00,182.8,
714,1,2012-02-15 11:31:00,197.5,
714,1,2012-03-07 12:55:00,201.2,
714,1,2012-03-28 09:53:00,200.3,
714,1,2012-04-20 12:07:00,202.3,
714,1,2012-11-26 08:46:00,288.5,
714,1,2012-12-19 12:17:00,380.1,
714,1,2013-01-05 07:50:00,216.6,
714,1,2013-01-21 10:56:00,316.6,
714,1,2013-02-05 09:17:00,225.3,
714,1,2013-02-20 09:21:00,256.0,
714,1,2013-03-05 08:09:00,192.5,
714,1,2013-03-21 07:13:00,192.0,
714,1,2013-04-05 07:07:00,141.8,
714,1,2013-04-19 10:27:00,114.5,
714,1,2013-11-20 08:03:00,168.3,
714,1,2013-12-05 08:20:00,126.6,
714,1,2013-12-20 09:08:00,147.6,
714,1,2014-01-04 09:33:00,173.2,
714,1,2014-01-20 11:40:00,169.8,
714,1,2014-02-05 06:52:00,215.7,
