index,customer_id,supplied_at,volume,size
224,2401.0,2022-02-14 16:25:00,285.7,446
225,2401.0,2022-02-28 17:27:00,209.6,446
226,2401.0,2022-03-14 08:14:00,168.6,446
227,2581.0,2020-11-13 17:02:00,216.7,198
228,2581.0,2020-11-25 17:03:00,176.2,198
229,2581.0,2020-12-02 09:56:00,134.5,198
230,2581.0,2020-12-11 12:15:00,188.7,198
231,2581.0,2020-12-18 19:06:00,212.8,198
232,2581.0,2020-12-21 13:48:00,97.5,198
233,2581.0,2020-12-28 09:07:00,188.1,198
234,2581.0,2020-12-30 09:58:00,44.1,198
235,2581.0,2021-01-04 15:12:00,170.5,198
236,2581.0,2021-01-09 11:20:00,138.0,198
237,2581.0,2021-01-14 08:17:00,117.3,198
238,2581.0,2021-01-18 09:46:00,102.5,198
239,2581.0,2021-01-23 08:48:00,146.2,198
240,2581.0,2021-01-28 11:08:00,143.8,198
241,2581.0,2021-02-03 15:59:00,175.3,198
242,2581.0,2021-02-08 16:47:00,151.7,198
243,2581.0,2021-02-15 11:02:00,118.8,198
244,2581.0,2021-02-20 17:30:00,167.2,198
245,2581.0,2021-02-27 13:45:00,172.4,198
246,2581.0,2021-03-05 14:12:00,140.0,198
247,2581.0,2021-03-17 08:02:00,191.9,198
248,2581.0,2021-04-02 14:34:00,200.3,198
249,2581.0,2021-04-15 08:43:00,151.1,198
250,2581.0,2021-11-10 13:59:00,123.9,198
251,2581.0,2021-11-30 09:56:00,206.2,198
252,2581.0,2021-12-09 16:36:00,100.0,198
253,2581.0,2021-12-17 15:30:00,162.0,198
254,2581.0,2021-12-24 14:14:00,160.5,198
255,2581.0,2021-12-30 09:14:00,140.4,198
256,2581.0,2022-01-07 09:20:00,171.1,198
257,2581.0,2022-01-12 16:43:00,109.8,198
258,2581.0,2022-01-18 14:06:00,110.8,198
259,2581.0,2022-01-29 12:34:00,232.7,198
260,2581.0,2022-02-04 15:08:00,137.8,198
261,2581.0,2022-02-12 14:46:00,164.2,198
262,2581.0,2022-02-19 08:01:00,123.7,198
263,2581.0,2022-02-24 10:17:00,111.0,198
264,2581.0,2022-03-05 14:47:00,167.5,198
265,2581.0,2022-03-12 08:53:00,99.4,198
266,2591.0,2020-11-13 17:06:00,144.2,198
267,2591.0,2020-12-02 09:53:00,128.9,198
268,2591.0,2020-12-11 12:13:00,95.3,198
269,2591.0,2020-12-21 13:47:00,118.5,198
270,2591.0,2020-12-30 09:59:00,86.4,198
271,2591.0,2021-01-09 11:18:00,136.8,198
272,2591.0,2021-01-18 09:43:00,111.4,198
273,2591.0,2021-01-28 11:06:00,122.5,198
274,2591.0,2021-02-08 16:44:00,132.9,198
275,2591.0,2021-02-20 17:28:00,134.6,198
276,2591.0,2021-03-05 14:10:00,159.2,198
277,2591.0,2021-03-17 08:05:00,91.1,198
278,2591.0,2021-04-02 14:31:00,84.3,198
279,2591.0,2021-11-10 13:56:00,117.4,198
280,2591.0,2021-11-30 09:52:00,161.2,198
281,2591.0,2021-12-09 16:34:00,97.5,198
282,2591.0,2021-12-24 14:11:00,181.2,198
283,2591.0,2021-12-30 09:10:00,114.4,198
284,2591.0,2022-01-07 09:16:00,142.7,198
285,2591.0,2022-01-18 14:08:00,175.8,198
286,2591.0,2022-01-29 12:38:00,175.9,198
287,2591.0,2022-02-12 14:42:00,213.3,198
288,2591.0,2022-02-24 10:14:00,154.9,198
289,2641.0,2020-11-13 09:54:00,180.4,446
290,2641.0,2020-12-01 10:43:00,211.4,446
291,2641.0,2020-12-22 11:37:00,429.0,446
292,2641.0,2021-01-07 16:04:00,400.2,446
293,2641.0,2021-01-22 09:34:00,376.7,446
294,2641.0,2021-02-03 12:56:00,277.7,446
295,2641.0,2021-02-17 11:48:00,335.7,446
296,2641.0,2021-03-04 10:31:00,441.7,446
297,2641.0,2021-03-17 10:01:00,223.7,446
298,2641.0,2021-04-06 09:40:00,189.1,446
299,2641.0,2021-04-27 09:53:00,217.8,446
300,2641.0,2021-11-12 16:49:00,231.0,446
301,2641.0,2021-12-03 14:43:00,195.8,446
302,2641.0,2021-12-15 10:22:00,164.0,446
303,2641.0,2021-12-27 00:00:00,18.0,446
304,2641.0,2021-12-28 08:06:00,617.1,446
305,2641.0,2022-01-09 08:20:00,700.5,446
306,2641.0,2022-01-17 13:10:00,468.5,446
307,2641.0,2022-01-25 08:13:00,417.7,446
308,2641.0,2022-02-03 13:42:00,500.1,446
309,2641.0,2022-02-12 09:31:00,501.7,446
310,2641.0,2022-02-22 11:45:00,542.3,446
311,2641.0,2022-03-04 08:33:00,515.8,446
312,2641.0,2022-03-14 07:42:00,482.8,446
313,2661.0,2020-11-20 10:55:00,175.1,446
314,2661.0,2020-12-22 11:43:00,103.0,446
315,2661.0,2021-01-22 09:40:00,179.9,446
316,2661.0,2021-02-24 09:30:00,60.7,446
317,2661.0,2021-12-03 14:34:00,256.3,446
318,2661.0,2021-12-28 08:54:00,228.4,446
319,2661.0,2022-01-31 14:58:00,347.9,446
320,2661.0,2022-03-01 08:35:00,323.1,446
321,2741.0,2020-11-27 14:51:00,190.3,904
322,2741.0,2020-12-25 11:38:00,304.4,904
323,2741.0,2021-01-22 10:36:00,386.5,904
324,2741.0,2021-02-22 10:11:00,436.7,904
325,2741.0,2021-03-18 10:46:00,261.1,904
326,2741.0,2021-12-03 13:32:00,384.6,904
327,2741.0,2022-01-04 16:56:00,449.5,904
328,2741.0,2022-02-05 12:15:00,531.4,904
329,2741.0,2022-03-02 12:02:00,368.5,904
330,2761.0,2020-12-01 14:09:00,309.4,446
331,2761.0,2021-01-05 17:01:00,509.3,446
332,2761.0,2021-02-01 11:03:00,390.7,446
333,2761.0,2021-03-02 13:13:00,333.8,446
334,2761.0,2021-11-17 14:55:00,98.5,446
335,2761.0,2021-12-15 13:15:00,266.2,446
336,2761.0,2022-01-18 13:08:00,630.1,446
337,2761.0,2022-02-14 16:20:00,409.2,446
338,2761.0,2022-03-09 16:40:00,406.1,446
339,2811.0,2020-11-13 14:59:00,650.1,446
340,2811.0,2020-12-02 13:39:00,800.1,446
341,2811.0,2020-12-14 16:13:00,500.0,446
342,2811.0,2020-12-23 12:18:00,600.0,446
343,2811.0,2021-01-05 16:24:00,800.0,446
344,2811.0,2021-01-18 15:06:00,500.0,446
345,2811.0,2021-01-19 16:17:00,500.0,446
346,2811.0,2021-01-28 14:35:00,600.0,446
347,2811.0,2021-02-08 11:43:00,600.0,446
348,2811.0,2021-02-15 15:56:00,500.0,446
349,2811.0,2021-02-24 12:59:00,500.0,446
350,2811.0,2021-03-08 14:56:00,600.0,446
351,2811.0,2021-03-16 14:05:00,300.1,446
352,2811.0,2021-04-06 14:42:00,700.0,446
353,2811.0,2021-11-17 14:26:00,400.0,446
354,2811.0,2021-12-06 13:34:00,900.0,446
355,2811.0,2021-12-15 11:24:00,300.0,446
356,2811.0,2021-12-24 12:13:00,600.0,446
357,2811.0,2021-12-31 08:32:00,500.0,446
358,2811.0,2022-01-11 10:10:00,900.0,446
359,2811.0,2022-01-21 16:25:00,600.4,446
360,2811.0,2022-01-31 11:29:00,700.8,446
361,2811.0,2022-02-08 11:37:00,500.1,446
362,2811.0,2022-03-02 10:01:00,1350.0,446
363,2811.0,2022-03-10 11:30:00,500.0,446
364,3091.0,2020-11-14 13:46:00,155.9,198
365,3091.0,2020-12-02 14:45:00,152.8,198
366,3091.0,2020-12-23 10:06:00,284.0,198
367,3091.0,2021-01-06 17:17:00,218.7,198
368,3091.0,2021-01-23 13:01:00,211.4,198
369,3091.0,2021-02-09 15:19:00,173.8,198
370,3091.0,2021-02-25 11:17:00,118.7,198
371,3091.0,2021-03-13 09:45:00,107.0,198
372,3091.0,2021-12-02 13:30:00,159.1,198
373,3091.0,2021-12-22 12:37:00,147.6,198
374,3091.0,2022-01-10 10:52:00,183.4,198
375,3091.0,2022-01-28 15:38:00,109.3,198
376,3091.0,2022-02-16 11:19:00,179.1,198
377,3171.0,2020-11-25 13:47:00,174.5,198
378,3171.0,2020-12-22 17:12:00,287.8,198
379,3171.0,2021-01-14 11:50:00,310.4,198
380,3171.0,2021-01-30 09:09:00,212.0,198
381,3171.0,2021-02-18 17:14:00,215.3,198
382,3171.0,2021-03-11 16:25:00,177.2,198
383,3171.0,2021-04-10 09:41:00,114.0,198
384,3171.0,2021-11-30 08:39:00,254.1,198
385,3171.0,2021-12-18 13:56:00,252.5,198
386,3171.0,2022-01-08 16:31:00,376.1,198
