volume,matemp,mltemp,mhtemp,mwind,msnowacc,msnow,msun,mhumidi,mean_consumption,interval,last_year_mean,last_year_sum,price,Year sin,Year cos
177.7,1.9777777777777776,5.722222222222222,-1.655555555555556,3.9777777777777774,73.66666666666667,2.4444444444444446,2.811111111111112,66.44444444444444,19.744444444444444,9.0,17.67163120567376,2491.7,77,0.8025524448172517,0.5965815730626048
74.0,3.375,5.6,1.075,3.625,37.25,5.75,3.675,71.75,18.5,4.0,29.067096774193548,4505.4,95,0.12756368331090112,0.9918303820211176
237.5,4.347619047619048,7.557142857142857,1.3380952380952378,2.680952380952381,61.95238095238095,2.857142857142857,3.60952380952381,66.33333333333333,11.30952380952381,21.0,8.357046979865773,1245.2000000000005,85,0.7785718717575525,0.6275554481541382
225.1,0.5714285714285714,4.342857142857143,-2.6,2.4857142857142853,51.142857142857146,5.857142857142857,2.771428571428572,68.42857142857143,32.15714285714286,7.0,25.676875000000003,4108.3,65,-0.15375155810930985,0.9881095376419354
157.9,1.613636363636363,4.954545454545454,-1.1272727272727272,3.6681818181818175,48.04545454545455,4.7727272727272725,2.577272727272728,70.54545454545455,7.177272727272728,22.0,6.179861111111112,889.9000000000001,90,0.21578496844766715,0.9764409082950383
143.9,1.1363636363636362,4.845454545454546,-2.0090909090909093,4.090909090909091,79.27272727272727,4.090909090909091,4.181818181818181,67.27272727272727,13.081818181818182,11.0,11.858895705521473,1933.0,75,0.8750909127052819,0.4839585669255547
199.0,3.7428571428571433,7.221428571428571,0.5499999999999999,3.2,71.85714285714286,5.285714285714286,4.242857142857143,63.07142857142857,14.214285714285714,14.0,12.297368421052632,1869.2000000000005,88,0.866670978901024,0.4988801602897642
308.8,2.83,5.976666666666666,0.0099999999999999,2.463333333333333,71.03333333333333,4.033333333333333,2.54,69.43333333333334,10.293333333333331,30.0,7.982068965517242,1157.4,71,0.23862875141642342,0.9711108685404766
225.5,1.2666666666666666,4.544444444444445,-1.6777777777777778,2.7222222222222223,24.88888888888889,3.888888888888889,3.2888888888888888,65.0,25.05555555555556,9.0,24.046103896103894,3703.1,81,-0.2594080787193382,0.9657678026809248
147.2,-3.5190476190476185,-0.2999999999999999,-7.0857142857142845,3.0047619047619043,3.619047619047619,0.9523809523809524,3.104761904761905,65.38095238095238,7.009523809523809,21.0,7.022068965517241,1018.2,96,-0.4537649325580085,0.8911214204476436
155.5,-2.160714285714286,1.357142857142857,-5.560714285714284,3.1321428571428567,31.142857142857142,0.8571428571428571,5.221428571428572,65.57142857142857,5.553571428571429,28.0,5.8375,653.8,89,0.9713966687409482,0.2374626538194764
209.9,2.157142857142857,4.864285714285715,-0.05,2.742857142857143,14.642857142857142,4.285714285714286,2.057142857142857,74.57142857142857,14.992857142857144,14.0,17.50492957746479,2485.7000000000003,95,-0.2267920129328895,0.9739432133701883
303.4,1.6285714285714283,5.2,-1.8904761904761904,3.5523809523809526,61.80952380952381,3.761904761904762,4.161904761904763,65.04761904761905,14.447619047619046,21.0,16.88846153846154,2634.6000000000004,57,0.9522124978240489,0.30543634195636504
188.9,3.265,6.334999999999999,0.655,3.2700000000000005,54.25,3.05,4.1450000000000005,63.05,9.445,20.0,7.787804878048782,957.9,57,0.6650818387739179,0.7467704786164918
219.7,5.414285714285714,8.2,2.857142857142857,2.9714285714285715,62.42857142857143,4.285714285714286,3.542857142857143,64.0,31.385714285714283,7.0,30.90745341614907,4976.1,85,0.5211212011704355,0.853482685056166
127.4,-2.3461538461538463,1.1538461538461535,-5.661538461538461,3.6384615384615375,25.46153846153846,0.3846153846153846,5.223076923076922,65.07692307692308,9.8,13.0,12.254088050314463,1948.4,89,0.9487996163950283,0.3158785968194855
168.7,-3.228571428571429,0.1523809523809524,-6.538095238095237,3.576190476190476,7.523809523809524,2.952380952380953,2.719047619047619,68.0,8.033333333333333,21.0,9.522463768115944,1314.1,77,-0.5576530586981637,0.8300741329089724
145.5,2.1666666666666665,4.944444444444445,-0.4333333333333334,3.2555555555555555,52.22222222222222,5.0,2.3,69.22222222222223,16.166666666666668,9.0,15.587074829931971,2291.3,57,0.8160736674078666,0.5779478950246941
229.1,3.9444444444444446,7.311111111111111,1.3166666666666669,3.433333333333333,84.0,6.222222222222222,3.0388888888888888,72.11111111111111,12.727777777777778,18.0,8.962345679012346,1451.9,92,0.49673026296712197,0.8679049751283915
173.9,-0.7866666666666668,1.6866666666666663,-3.9333333333333353,3.08,2.466666666666667,0.9333333333333332,2.9200000000000004,64.46666666666667,11.593333333333334,15.0,8.100680272108843,1190.8,96,-0.3259134367104124,0.9453996148569175
205.2,-1.7642857142857142,1.0714285714285716,-4.642857142857144,3.335714285714286,5.928571428571429,2.642857142857143,2.628571428571429,69.78571428571429,14.657142857142857,14.0,15.754088050314468,2504.9,88,-0.42518420686008807,0.9051068391282644
117.8,-6.824999999999999,-4.441666666666666,-9.725,2.725,0.25,0.25,2.275,68.58333333333333,9.816666666666666,12.0,29.067096774193548,4505.4,100,-0.641835362749807,0.7668424656497732
145.0,4.7,8.414285714285715,1.2428571428571429,3.442857142857143,47.71428571428572,2.857142857142857,3.7,58.71428571428572,20.714285714285715,7.0,13.159756097560978,2158.2000000000003,81,0.4167210701709583,0.9090344051110338
189.6,3.0625,5.1937500000000005,1.10625,2.45625,26.875,2.125,2.875,62.9375,11.85,16.0,10.982389937106918,1746.2,64,0.2470097670189989,0.9690129901075732
